"x";"y";"Station";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global";"Correspondance_1";"Correspondance_2";"Correspondance_3";"Correspondance_4";"Correspondance_5";"Trafic";"nb_lignes"
"652478,6539";"6859729,3272";"LES GOBELINS";"8178,113445831223";"8330,514754798956";"8661,124660051873";"9127,100705544171";"9437,878661685165";"10459,963732613638";"9032,449326754171";"7";"";"";"";"";"3377372";"1"
"651995,4564";"6862674,8091";"LES HALLES";"9203,388177966344";"9852,072688769531";"9536,776828164308";"10492,154876497763";"11760,74955365772";"11899,601353709502";"10457,457246460863";"4";"";"";"";"";"16069170";"1"
"650643,5277";"6864611,9937";"LIEGE";"23702,000831254176";"8356,638258454814";"10910,072325198107";"11802,10311990249";"10202,497685356797";"10183,415518697697";"12526,12128981068";"13";"";"";"";"";"1662452";"1"
"653458,28465";"6864778,89835";"LOUIS BLANC";"6523,678401090021";"6907,435229061828";"7439,556736664004";"7291,130663713915";"8070,414791040597";"8280,553665512844";"7418,794914513868";"7";"7bis";"";"";"";"2272326";"2"
"647796,9264";"6865645,6998";"LOUISE MICHEL";"7422,389876400973";"7173,321215633971";"7963,429597904142";"8399,037688652812";"8792,972908385225";"9732,827499647696";"8247,329797770804";"";"";"";"";"";"";"1"
"647351,9234";"6860118,0595";"LOURMEL";"5725,368168094126";"7850,254764079591";"8001,229993927551";"10243,909931540526";"7988,215838703868";"8212,107440534068";"8003,514356146621";"8";"";"";"";"";"2301922";"1"
"651659,1352";"6862509,6962";"LOUVRE-RIVOLI";"9347,764683782018";"10360,071724014913";"10856,598703240177";"12850,267545431374";"12628,260398212804";"12123,460263978019";"11361,070553109885";"1";"";"";"";"";"2633369";"1"
"651240,5212";"6861647,0174";"MABILLON";"12794,345755709111";"12168,17814652303";"11616,82273134166";"14535,300310754501";"13965,392191941963";"14876,774538921361";"13326,135612531938";"10";"";"";"";"";"1859872";"1"
"650539,7138333333";"6863556,3095";"MADELEINE";"12297,739366989817";"36157,209284395176";"9004,744252003837";"12948,622199136931";"24022,273264170373";"23651,028648928925";"19680,269502604177";"8";"12";"14";"";"";"8473016";"3"
"650051,0907";"6857838,6019";"MAIRIE DE MONTROUGE";"7454,545454545454";"6800,428963839332";"7636,842105263158";"7196,796885041063";"7961,895395344354";"8181,818181818182";"7538,721164308591";"";"";"";"";"";"";"1"
"652898,4845";"6858233,0223";"MAISON BLANCHE";"6543,18355611262";"6893,508136379864";"5655,707389819056";"7322,012950325866";"7549,186431992211";"8372,560453740882";"7056,026486395082";"7";"";"";"";"";"1803381";"1"
